route,direction,hour,baseline_trips,opt_trips,demand_pred,first_dep_min,last_dep_min,first_dep_time,last_dep_time,first_hour,last_hour,n_trips
R,0,11,7.0,9,4668.097455286803,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,12,8.0,9,5147.584926016684,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,13,7.0,9,6008.797151008955,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,14,8.0,9,8048.822418652655,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,15,9.0,9,8804.36966650733,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,16,8.0,9,10453.804521094367,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,17,9.0,10,10962.720330550277,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,18,8.0,9,7212.067513713247,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,19,7.0,9,4754.252777412808,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,20,7.0,9,3268.0412729305153,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,21,4.0,7,3095.1984985035315,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,22,6.0,9,2578.9605849924715,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,0,23,3.0,6,1074.3436608286188,65.0,1485.0,01:05:00,24:45:00,1,0,151
R,1,0,3.0,6,526.7040491813882,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,1,3.0,5,239.20869656713847,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,2,3.0,4,167.88512353103536,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,3,3.0,5,242.273085365439,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,4,3.0,6,951.4338265226459,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,5,10.0,9,3520.6729630004165,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,6,8.0,10,6310.232119403167,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,7,9.0,10,10325.825602424164,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,8,8.0,10,9662.310555827175,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,9,8.0,10,6349.336828291095,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,10,7.0,10,4756.007586177679,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,11,8.0,10,4799.103858430389,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,12,7.0,10,4925.9598901752515,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,13,8.0,10,6010.086353358863,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,14,7.0,10,6997.777352857479,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,15,8.0,10,9082.581945942313,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,16,10.0,10,11030.66749547047,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,17,8.0,10,9987.889005868434,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,18,7.0,10,6486.720773144842,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,19,6.0,9,4346.6676682754505,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,20,7.0,10,4092.4720126675966,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,21,6.0,9,2856.238994869299,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,22,3.0,6,1499.6219292838937,15.0,1435.0,00:15:00,23:55:00,0,23,152
R,1,23,2.0,5,862.2678237346432,15.0,1435.0,00:15:00,23:55:00,0,23,152
W,0,7,6.0,8,3240.7514482002725,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,8,6.0,8,2694.037208256446,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,9,6.0,8,2123.0824798796702,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,10,6.0,8,1845.8185512354753,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,11,6.0,8,2003.7815404761568,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,12,6.0,8,2292.3225064618837,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,13,6.0,8,2768.3291999529088,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,14,6.0,8,3263.0557751071183,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,15,6.0,8,4489.474152305489,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,16,8.0,8,5384.406443476711,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,17,6.0,8,4616.48629907211,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,18,5.0,8,3706.567089214595,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,19,7.0,8,2727.6723473863976,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,20,6.0,8,2230.9065860094097,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,21,5.0,8,1332.2971962522604,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,0,22,2.0,5,272.9227697196368,424.5,1334.0,07:04:00,22:14:00,7,22,93
W,1,6,4.0,7,1168.9769663968345,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,7,6.0,8,2593.1713792282803,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,8,7.0,8,3981.60034465169,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,9,8.0,8,3175.0077357428004,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,10,5.0,8,1694.19968845377,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,11,6.0,8,1964.1023847942877,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,12,6.0,8,2178.4255371075114,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,13,6.0,8,2484.555396506301,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,14,6.0,8,3078.5693013776336,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,15,6.0,8,3580.5159687212313,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,16,6.0,8,4170.312443190921,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,17,6.0,8,5447.1947962489585,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,18,7.0,8,4978.690912917842,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,19,6.0,8,2851.213112742748,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,20,6.0,8,2171.515830358714,373.0,1286.5,06:13:00,21:26:00,6,21,94
W,1,21,3.0,6,1068.6089164949196,373.0,1286.5,06:13:00,21:26:00,6,21,94
Z,0,16,1.0,4,755.5698825307869,1014.5,1066.0,16:54:00,17:46:00,16,17,6
Z,0,17,5.0,4,1629.8852040441827,1014.5,1066.0,16:54:00,17:46:00,16,17,6
Z,1,7,4.0,3,1564.6218420087412,440.0,491.0,07:20:00,08:11:00,7,8,6
Z,1,8,2.0,3,550.4897764812375,440.0,491.0,07:20:00,08:11:00,7,8,6
